X,Y,OBJECTID,LocationID,LocationDesc,LocationNote,CountNote,CityName,CountyName,CountYear,CountTime,CountDate,WeatherCode,WeatherNote,HeritageSite,Bike_M_N_NH,Bike_M_N_H,Bike_F_N_NH,Bike_F_N_H,Bike_M_S_NH,Bike_M_S_H,Bike_F_S_NH,Bike_F_S_H,Bike_M_E_NH,Bike_M_E_H,Bike_F_E_NH,Bike_F_E_H,Bike_M_W_NH,Bike_M_W_H,Bike_F_W_NH,Bike_F_W_H,Bike_U_N,Bike_U_S,Bike_U_E,Bike_U_W,Bike_M_N,Bike_F_N,Bike_North,Bike_M_S,Bike_F_S,Bike_South,Bike_M_E,Bike_F_E,Bike_East,Bike_M_W,Bike_F_W,Bike_West,Bike_Total,Ped_M_N,Ped_F_N,Ped_U_N,Ped_North,Ped_M_S,Ped_F_S,Ped_U_S,Ped_South,Ped_M_E,Ped_F_E,Ped_U_E,Ped_East,Ped_M_W,Ped_F_W,Ped_U_W,Ped_West,Ped_Total,Other_N,Other_S,Other_E,Other_W,Other_Total,Latitude,Longitude,Deprecated,StartYear,CityFIPSLongPlaceCode,CountyFIPSLongPlaceCode,TimeSlot
-122.313110000621634,47.663109999102886,11233,Seattle16,University Way NE and NE 47th St,,,Seattle,King County,2016,PM,2016-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,4,51,4,29,14,21,0,8,6,11,0,3,10,11,3,8,0,0,0,0,4,4,88,14,0,43,6,0,20,10,3,32,183,293,380,0,673,294,371,0,665,49,64,0,113,90,115,0,205,1656,5,11,0,1,17,47.66311,-122.31311,,,5363000,53033,
-122.340430000287057,47.636469999349423,11234,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2016,AM,2016-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,No,6,38,1,13,14,253,2,121,0,0,0,0,0,0,0,0,0,2,0,0,6,1,58,14,2,392,0,0,0,0,0,0,450,54,32,0,86,79,74,0,153,0,0,0,0,0,0,0,0,239,1,2,0,0,3,47.63647,-122.34043,,,5363000,53033,
-122.340430000287057,47.636469999349423,11235,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2016,PM,2016-09-29T00:00:00.000Z,2,Partly Sunny/Cloudy,No,9,306,0,107,7,53,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,422,7,0,79,0,0,0,0,0,0,501,148,113,0,261,87,68,0,155,0,0,0,0,0,0,0,0,416,4,2,0,0,6,47.63647,-122.34043,,,5363000,53033,
-122.285459000267295,47.55865199939683,11441,Seattle25,Rainier Ave S & S Edmunds St,,,Seattle,King County,2009,PM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,497,,,,,2,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11442,Seattle25,Rainier S & Edmunds,,,Seattle,King County,2010,AM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,166,,,,,2,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11443,Seattle25,Rainier S & Edmunds,,,Seattle,King County,2010,PM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,0,,,,,2,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11444,Seattle25,Edmunds @ Rainier,,,Seattle,King County,2011,AM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,283,,,,,0,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11445,Seattle25,Rainier Ave S & S Edmunds St,,,Seattle,King County,2012,AM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,259,,,,,2,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11446,Seattle25,Rainier Ave S & S Edmunds St,,,Seattle,King County,2012,PM,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,506,,,,,1,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11447,Seattle25,Rainier Ave S & S Edmunds St,,,Seattle,King County,2013,AM,2013-10-03T00:00:00.000Z,,Cloudy,Yes,2,5,,2,,,,,,,,,2,4,,2,,,,,2,,9,,,,,,,2,,8,17,63,57,,120,41,32,,73,41,32,,73,54,47,,101,367,0,0,0,0,0,47.558652,-122.285459,No,2009,5363000,53033,
-122.285459000267295,47.55865199939683,11448,Seattle25,Rainier Ave S & S Edmunds St,,,Seattle,King County,2013,PM,2013-10-01T00:00:00.000Z,,Cloudy with showers,Yes,5,7,0,1,1,3,0,2,3,6,0,3,2,1,0,2,,,,,5,0,13,1,0,6,3,0,12,2,0,5,36,89,65,,154,122,115,,237,62,75,,137,35,32,,67,595,1,0,0,0,1,47.558652,-122.285459,No,2009,5363000,53033,
-122.400970000592821,47.583709998900318,11449,Seattle37,Alki Trail @ 53rd Ave. SW (on trail in this general location),,,Seattle,King County,2011,AM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,127,,,,,7,47.58371,-122.40097,No,2011,5363000,53033,
-122.400970000592821,47.583709998900318,11450,Seattle37,Alki Trail @ 53rd Ave. SW (on trail in this general location),,,Seattle,King County,2011,PM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,547,,,,,64,47.58371,-122.40097,No,2011,5363000,53033,
-122.400970000592821,47.583709998900318,11451,Seattle37,Alki Trail @ 53rd Ave. SW,(on trail in this general location),,Seattle,King County,2012,PM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,373,,,,,19,47.58371,-122.40097,No,2011,5363000,53033,
-122.400970000592821,47.583709998900318,11452,Seattle37,Alki Trail @ 53rd Ave. SW,(on trail in this general location),,Seattle,King County,2013,AM,2013-10-01T00:00:00.000Z,,overcast to heavy rain,No,,,,,,,,,,17,,8,,4,,3,,,,,,,,,,,,,25,,,7,32,,,,,5,6,,11,20,34,,54,16,25,,41,106,,,,,,47.58371,-122.40097,No,2011,5363000,53033,
-122.400970000592821,47.583709998900318,11453,Seattle37,Alki Trail @ 53rd Ave. SW,(on trail in this general location),,Seattle,King County,2013,PM,2013-10-01T00:00:00.000Z,,sunshine to rain,No,,,,,,2,,,1,20,,,3,32,1,2,,,,,,,,,,2,1,,21,3,1,38,61,,,,,6,2,,8,54,48,,102,44,47,,91,201,,,4,4,8,47.58371,-122.40097,No,2011,5363000,53033,
-122.399580000603478,47.664689999224876,11454,Seattle38,Chittenden Locks,,,Seattle,King County,2011,AM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,59,,,,,0,47.66469,-122.39958,No,2011,5363000,53033,
-122.399580000603478,47.664689999224876,11455,Seattle38,southside of Ballard Locks,,,Seattle,King County,2011,PM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,121,,,,,0,47.66469,-122.39958,No,2011,5363000,53033,
-122.399580000603478,47.664689999224876,11456,Seattle38,Ballard Locks,AM and PM data may have been collected differently,,Seattle,King County,2012,AM,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,51,,,,,0,47.66469,-122.39958,No,2011,5363000,53033,
-122.349650000000523,47.649709998727531,11962,Seattle1,Fremont Ave N and N 34th St,,"Due to heavy volume of traffic, I could not keep up with both bikes and peds, so I discontinued counting peds to improve accuracy of bicycle count",Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,1,38,3,13,10,53,2,38,5,101,4,45,3,73,1,26,0,0,0,0,,,55,,,103,,,155,,,103,416,37,29,0,66,35,33,0,68,39,41,0,80,30,32,0,62,276,1,0,0,0,1,47.64971,-122.34965,No,2009,5363000,53033,First Hour
-122.349650000000523,47.649709998727531,11963,Seattle1,Fremont Ave N and N 34th St,,"Couldn't keep up with volume of traffic, so stopped trying to count peds and just focused on accurate bicycle count",Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,2,80,0,27,6,108,3,39,10,216,4,98,15,174,2,84,0,0,0,0,,,109,,,156,,,328,,,275,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,11,47.64971,-122.34965,No,2009,5363000,53033,Second Hour
-122.376230000112486,47.658029999226883,11964,Seattle11,Ballard Bridge,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,8,0,3,1,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,11,,,63,,,0,,,0,74,4,4,0,8,5,1,0,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,47.65803,-122.37623,No,2009,5363000,53033,First Hour
-122.376230000112486,47.658029999226883,11965,Seattle11,Ballard Bridge,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,3,6,0,4,1,41,0,13,0,0,0,0,0,0,0,0,0,0,0,0,,,13,,,55,,,0,,,0,68,4,1,0,5,8,0,0,8,0,0,0,0,0,0,0,0,13,0,1,0,0,1,47.65803,-122.37623,No,2009,5363000,53033,Second Hour
-122.376230000112486,47.658029999226883,11966,Seattle11,Ballard Bridge,,First 10 minutes the bridge was closed and had been for at least 45 minutes,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,4,33,0,3,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,40,,,12,,,0,,,0,52,31,22,0,53,9,8,0,17,0,0,0,0,0,0,0,0,70,1,1,0,0,2,47.65803,-122.37623,No,2009,5363000,53033,First Hour
-122.376230000112486,47.658029999226883,11967,Seattle11,Ballard Bridge,,"There was one crazy guy who was riding on the bridge with vehicles. Just Nuts!, I wish I would have thought to separate out cyclists without helmets on personal bikes vs the rideshare bikes. I believe I would have found those on personal bikes were higher",Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,8,58,1,9,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,76,,,16,,,0,,,0,92,12,6,0,18,11,7,0,18,0,0,0,0,0,0,0,0,36,0,0,0,0,0,47.65803,-122.37623,No,2009,5363000,53033,Second Hour
-122.287339999871264,47.58578999924908,11968,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,T intersection with no eastbound direction. Park/lake to the east.,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,14,0,3,0,7,0,6,0,0,0,0,0,13,0,7,0,0,0,0,,,17,,,13,,,0,,,20,50,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,First Hour
-122.287339999871264,47.58578999924908,11969,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,T intersection with no eastbound direction. Park/lake on the east side.,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,9,0,3,0,5,0,4,0,0,0,0,0,20,0,4,0,0,0,0,,,12,,,9,,,0,,,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,Second Hour
-122.287339999871264,47.58578999924908,11970,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,T intersection with no eastbound direction. Park/lake on the east side.,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,1,13,0,3,0,43,0,9,0,0,0,0,0,19,0,2,0,0,0,0,,,17,,,52,,,0,,,21,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,First Hour
-122.287339999871264,47.58578999924908,11971,Seattle13,Lakeside Ave S and Lake Washington Blvd S,,T intersection with no eastbound direction. Park/lake on the east side.,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,0,21,0,3,1,56,2,13,0,0,0,0,0,12,1,0,0,0,0,0,,,24,,,72,,,0,,,13,109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47.58579,-122.28734,No,2009,5363000,53033,Second Hour
-122.320869999898378,47.620089998976667,11972,Seattle14,Broadway E and E John St,,"pedestrian data, esp from 8-9 am, likely highly under-counted.",Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,6,0,5,3,15,0,10,1,2,0,1,1,3,0,0,0,0,0,0,,,11,,,28,,,4,,,4,47,64,43,0,107,204,47,0,251,76,86,0,162,63,44,0,107,627,0,2,0,0,2,47.62009,-122.32087,No,2009,5363000,53033,First Hour
-122.320869999898378,47.620089998976667,11973,Seattle14,Broadway E and E John St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,2,6,0,3,3,14,1,11,1,2,0,0,1,10,0,4,0,0,0,0,,,11,,,29,,,3,,,15,58,74,62,0,136,322,130,0,452,123,84,0,207,108,80,0,188,983,0,1,0,1,2,47.62009,-122.32087,No,2009,5363000,53033,Second Hour
-122.313110000621634,47.663109999102886,11974,Seattle16,University Way NE and NE 47th St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,3,1,2,0,2,2,1,0,4,1,1,0,1,0,0,0,0,0,0,0,,,6,,,5,,,6,,,1,18,36,46,0,82,3,1,0,4,19,12,0,31,4,5,0,9,126,0,0,1,0,1,47.66311,-122.31311,No,2009,5363000,53033,First Hour
-122.313110000621634,47.663109999102886,11975,Seattle16,University Way NE and NE 47th St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,7,1,3,4,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,,,15,,,3,,,4,,,1,23,54,56,0,110,9,2,0,11,20,16,0,36,4,7,0,11,168,2,0,0,1,3,47.66311,-122.31311,No,2009,5363000,53033,Second Hour
-122.337111999494681,47.539950999425592,11976,Seattle19,Duwamish Trail near 2nd Ave SW,,"Totals and gender balance may be impacted by the industrial nature of the area, transient population, and the unsafe-for-cycling hill (Highland Park Way) that separates a large residential neighborhood from Georgetown.",Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,0,1,0,0,0,0,0,0,1,11,0,0,0,5,0,0,0,0,0,0,,,1,,,0,,,12,,,5,18,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0,3,5,0,0,0,0,0,47.539951,-122.337112,No,2009,5363000,53033,First Hour
-122.337111999494681,47.539950999425592,11977,Seattle19,Duwamish Trail near 2nd Ave SW,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,Yes,0,2,0,0,0,0,0,0,1,12,0,2,1,4,0,0,0,0,0,0,,,2,,,0,,,15,,,5,22,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,47.539951,-122.337112,No,2009,5363000,53033,Second Hour
-122.32129199989005,47.651560998898404,11978,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,2,41,1,22,0,137,1,49,1,5,0,0,1,12,0,3,0,0,0,0,,,66,,,187,,,6,,,16,275,17,11,0,28,18,20,0,38,7,7,0,14,9,7,0,16,96,0,0,0,0,0,47.651561,-122.321292,No,2009,5363000,53033,First Hour
-122.32129199989005,47.651560998898404,11979,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,2,50,1,31,2,149,0,58,0,0,0,1,0,7,0,3,0,0,0,0,,,84,,,209,,,1,,,10,304,17,22,0,39,31,21,0,52,1,5,0,6,7,9,0,16,113,0,0,0,0,0,47.651561,-122.321292,No,2009,5363000,53033,Second Hour
-122.32129199989005,47.651560998898404,11980,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,9,81,0,35,5,33,1,19,0,10,0,6,1,11,1,7,0,0,0,0,,,125,,,58,,,16,,,20,219,13,17,0,30,16,23,0,39,18,7,0,25,6,6,0,12,106,1,0,0,0,1,47.651561,-122.321292,No,2009,5363000,53033,First Hour
-122.32129199989005,47.651560998898404,11981,Seattle2,Eastlake Ave E and Fuhrman Ave E,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,12,98,6,78,15,26,2,14,0,14,0,4,1,7,0,2,0,0,0,0,,,194,,,57,,,18,,,10,279,20,23,0,43,27,17,0,44,30,12,0,42,12,6,0,18,147,0,1,0,0,1,47.651561,-122.321292,No,2009,5363000,53033,Second Hour
-122.3033639998133,47.555951998782476,11982,Seattle22,Beacon Ave S and Chief Sealth Trail,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,5,1,1,0,3,0,2,1,5,0,7,0,0,0,0,0,0,0,0,,,7,,,5,,,13,,,0,25,7,10,0,17,5,2,0,7,4,6,0,10,0,3,0,3,37,0,0,0,0,0,47.555952,-122.303364,No,2009,5363000,53033,First Hour
-122.3033639998133,47.555951998782476,11983,Seattle22,Beacon Ave S and Chief Sealth Trail,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,1,1,1,2,0,8,1,3,0,8,0,7,1,3,0,0,0,0,0,0,,,5,,,12,,,15,,,4,36,0,3,0,3,4,8,0,12,7,8,0,15,4,5,0,9,39,0,0,0,0,0,47.555952,-122.303364,No,2009,5363000,53033,Second Hour
-122.3033639998133,47.555951998782476,11984,Seattle22,Beacon Ave S and Chief Sealth Trail,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,1,16,0,8,0,1,0,1,0,5,0,1,0,1,0,2,0,0,0,0,,,25,,,2,,,6,,,3,36,16,15,0,31,5,5,0,10,6,2,0,8,7,3,0,10,59,0,0,0,0,0,47.555952,-122.303364,No,2009,5363000,53033,First Hour
-122.3033639998133,47.555951998782476,11985,Seattle22,Beacon Ave S and Chief Sealth Trail,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,2,13,0,4,0,4,0,1,2,1,0,1,0,3,0,1,0,0,0,0,,,19,,,5,,,4,,,4,32,18,18,0,36,2,6,0,8,6,3,0,9,2,1,0,3,56,0,0,0,0,0,47.555952,-122.303364,No,2009,5363000,53033,Second Hour
-122.356900999610119,47.63839799907305,11986,Seattle23,Queen Anne Ave N and Boston St,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,2,4,0,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,,,7,,,1,,,5,,,1,14,38,62,0,100,29,56,0,85,22,23,0,45,27,35,0,62,292,4,1,0,3,8,47.638398,-122.356901,No,2009,5363000,53033,First Hour
-122.356900999610119,47.63839799907305,11987,Seattle23,Queen Anne Ave N and Boston St,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,1,0,0,0,6,0,2,0,1,0,0,0,1,1,0,0,0,0,0,,,1,,,8,,,1,,,2,12,56,49,0,105,56,96,0,152,21,28,0,49,43,50,0,93,399,0,3,0,0,3,47.638398,-122.356901,No,2009,5363000,53033,Second Hour
-122.285459000267295,47.55865199939683,11988,Seattle25,Rainier Ave S and S Edmunds St,,,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,2,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,,,2,,,1,,,0,,,5,8,22,11,0,33,12,8,0,20,22,16,0,38,55,32,0,87,178,0,0,1,1,2,47.558652,-122.285459,No,2009,5363000,53033,First Hour
-122.285459000267295,47.55865199939683,11989,Seattle25,Rainier Ave S and S Edmunds St,,,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,3,2,0,2,0,1,0,1,1,2,0,2,0,3,0,2,0,0,0,0,,,7,,,2,,,5,,,5,19,27,23,0,50,21,15,0,36,15,22,0,37,47,54,0,101,224,0,0,0,2,2,47.558652,-122.285459,No,2009,5363000,53033,Second Hour
-122.285459000267295,47.55865199939683,11990,Seattle25,Rainier Ave S and S Edmunds St,,Farmers market was going on just west of the intersection. Unseasonably warm day.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,5,1,0,1,5,4,0,1,1,0,0,3,3,1,0,1,0,0,0,0,,,7,,,10,,,4,,,5,26,51,74,0,125,47,49,0,96,32,22,0,54,80,94,0,174,449,3,2,0,0,5,47.558652,-122.285459,No,2009,5363000,53033,First Hour
-122.285459000267295,47.55865199939683,11991,Seattle25,Rainier Ave S and S Edmunds St,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,5,1,0,1,0,3,0,0,4,2,0,1,7,2,0,0,0,0,0,0,,,7,,,3,,,7,,,9,26,45,66,0,111,60,82,0,142,33,33,0,66,71,91,0,162,481,0,1,0,0,1,47.558652,-122.285459,No,2009,5363000,53033,Second Hour
-122.27960000065778,47.52311999927884,11992,Seattle29,Chief Sealth Trail at MLK Junior Way S,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,2,Partly Sunny/Cloudy,No,1,9,0,1,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,,11,,,9,,,2,,,0,22,7,3,0,10,7,2,0,9,4,2,0,6,5,4,0,9,34,0,0,0,0,0,47.52312,-122.2796,No,2009,5363000,53033,First Hour
-122.27960000065778,47.52311999927884,11993,Seattle29,Chief Sealth Trail at MLK Junior Way S,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,3,,,1,,,0,,,1,5,8,9,0,17,3,0,0,3,2,2,0,4,3,4,0,7,31,2,0,0,0,2,47.52312,-122.2796,No,2009,5363000,53033,Second Hour
-122.282019999972675,47.538879999343351,11994,Seattle33,MLK Junior Way S and S Myrtle St,,Othello Light rail station is on the south entrance to the intersection.,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,1,0,1,1,0,0,0,0,1,0,1,2,4,0,2,0,0,0,0,,,2,,,1,,,2,,,8,13,3,8,0,11,29,18,0,47,44,48,0,92,34,41,0,75,225,0,0,1,0,1,47.53888,-122.28202,No,2009,5363000,53033,First Hour
-122.282019999972675,47.538879999343351,11995,Seattle33,MLK Junior Way S and S Myrtle St,,Othello Light rail station is on the south entrance to the intersection.,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,,,0,,,0,,,1,,,3,4,10,11,0,21,19,12,0,31,45,40,0,85,30,61,0,91,228,0,0,0,0,0,47.53888,-122.28202,No,2009,5363000,53033,Second Hour
-122.282019999972675,47.538879999343351,11996,Seattle33,MLK Junior Way S and S Myrtle St,,Othello Light rail station is on the south entrance to the intersection.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,3,3,0,0,4,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,,,6,,,6,,,1,,,2,15,19,25,0,44,30,33,0,63,45,35,0,80,19,28,0,47,234,0,0,0,0,0,47.53888,-122.28202,No,2009,5363000,53033,First Hour
-122.282019999972675,47.538879999343351,11997,Seattle33,MLK Junior Way S and S Myrtle St,,Othello Light rail station is on the south entrance to the intersection.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,1,0,1,0,2,0,1,0,1,0,0,3,7,0,0,0,0,0,0,,,2,,,3,,,1,,,10,16,27,32,0,59,28,27,0,55,30,35,0,65,22,34,0,56,235,0,0,0,0,0,47.53888,-122.28202,No,2009,5363000,53033,Second Hour
-122.285639999633787,47.590439998826959,11998,Seattle34,I-90 Trail at West Bridge (on trail at the west end of the I-90 Bridge),,"MOUNTAINS TO SOUND GREENWAYS TRAIL: WHEN POLLED MANY CYCLISTS THOUGHT PAINTED BIKE LANES WOULD INCREASE SAFETY: Eastbound - Down bike/ped trail onto I-90 bridge; Westbound - Up bike/ped to trail tunnel; Northbound - Exits trail onto S Irving St. - NO SOUT",Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,9,0,2,0,0,0,0,0,28,0,5,2,53,0,9,0,0,0,0,,,11,,,0,,,33,,,64,108,2,0,0,2,0,0,0,0,1,1,0,2,1,3,0,4,8,0,0,0,1,1,47.59044,-122.28564,No,2010,5363000,53033,First Hour
-122.285639999633787,47.590439998826959,11999,Seattle34,I-90 Trail at West Bridge (on trail at the west end of the I-90 Bridge),,"MOUNTAINS TO SOUND GREENWAYS TRAIL: WHEN POLLED MANY CYCLISTS THOUGHT PAINTED BIKE LANES WOULD INCREASE SAFETY: Eastbound - Down bike/ped trail onto I-90 bridge; Westbound - Up bike/ped to trail tunnel; Northbound - Exits trail onto S Irving St. - NO SOUT",Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,0,0,0,0,0,0,0,0,35,0,4,0,40,0,4,0,0,0,0,,,0,,,0,,,39,,,44,83,1,1,0,2,0,0,0,0,1,4,0,5,1,3,0,4,11,0,0,0,0,0,47.59044,-122.28564,No,2010,5363000,53033,Second Hour
-122.285639999633787,47.590439998826959,12000,Seattle34,I-90 Trail at West Bridge (on trail at the west end of the I-90 Bridge),,"Sunny and 73 degrees, W is Mt. Baker Bike Tunl, E is I-90 Floating bridge, N/S Lake Wash Blvd",Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,14,0,3,1,20,0,7,1,51,0,5,1,19,0,0,0,0,0,0,,,17,,,28,,,57,,,20,122,5,2,0,7,5,3,0,8,8,2,0,10,3,1,0,4,29,0,0,0,0,0,47.59044,-122.28564,No,2010,5363000,53033,First Hour
-122.285639999633787,47.590439998826959,12001,Seattle34,I-90 Trail at West Bridge (on trail at the west end of the I-90 Bridge),,"Sunny and 73 degrees, W is Mt. Baker Bike Tunl, E is I-90 Floating bridge, N/S Lake Wash Blvd",Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,1,30,0,4,0,32,0,6,0,64,0,9,0,42,0,14,0,0,0,0,,,35,,,38,,,73,,,56,202,8,5,0,13,3,6,0,9,6,6,0,12,6,4,0,10,44,0,0,0,0,0,47.59044,-122.28564,No,2010,5363000,53033,Second Hour
-122.356590000356164,47.615849999421016,12002,Seattle35,Elliott Bay Trail at Myrtle Edwards Park (northwest of Broad St),,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,3,38,3,3,4,83,1,25,0,0,0,0,0,0,0,0,0,0,0,0,,,47,,,113,,,0,,,0,160,63,34,0,97,74,45,0,119,0,0,0,0,0,0,0,0,216,0,3,0,0,3,47.61585,-122.35659,No,2011,5363000,53033,First Hour
